Extra;Data;Especificação;Arrec. Total
9003;28/12/2023;IRRF;979,03
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.714,44
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;184,80
9014;28/12/2023;INSS SAÚDE;2.141,40
9003;28/12/2023;IRRF;2.233,91
9014;28/12/2023;INSS SAÚDE;2.846,60
9003;28/12/2023;IRRF;186,30
9014;28/12/2023;INSS SAÚDE;598,46
9003;28/12/2023;IRRF;106,75
9014;28/12/2023;INSS SAÚDE;1.314,54
9003;28/12/2023;IRRF;2.474,82
9014;28/12/2023;INSS SAÚDE;283,21
9003;28/12/2023;IRRF;39,60
9052;28/12/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;28/12/2023;CONTRIBUIÇÃO SINDICAL;389,70
9046;28/12/2023;SINDICATO ACS;475,20
9017;28/12/2023;PENSÃO ALIMENTÍCIA;234,36
9080;28/12/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.175,81
9003;28/12/2023;IRRF;5.202,85
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.613,76
9025;28/12/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;28/12/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;28/12/2023;IRRF;7.011,96
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;28/12/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;28/12/2023;IRRF;604,70
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;391,58
9025;28/12/2023;CONTRIBUIÇÃO SINDICAL;74,36
9003;28/12/2023;IRRF;1.004,37
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9052;28/12/2023;EMPRESTIMO CONSIGNADO CEF;1.365,17
9046;28/12/2023;SINDICATO ACS;79,20
9080;28/12/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;28/12/2023;IRRF;754,66
9057;28/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.238,16
9014;29/12/2023;INSS SAÚDE;1.638,65
9003;29/12/2023;IRRF;1.191,99
9057;29/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;998,07
9003;29/12/2023;IRRF;574,55
9003;29/12/2023;IRRF;828,50
9057;29/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;953,52
9003;29/12/2023;IRRF;1.140,00
9003;11/12/2023;IRRF;333,39
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.714,44
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;184,80
9003;11/12/2023;IRRF;1.405,56
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9003;11/12/2023;IRRF;4.264,17
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;3.454,27
9003;11/12/2023;IRRF;420,65
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;621,88
9003;11/12/2023;IRRF;308,84
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9003;11/12/2023;IRRF;147,58
9057;11/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9003;29/12/2023;IRRF;7.074,61
;;;611.701,52
