Extra;Data;Especificação;Arrec. Total
9005;29/11/2024;INSS (FUNDEB 60%);9.420,59
9009;29/11/2024;I.R.R.F;586,87
9005;29/11/2024;INSS (FUNDEB 60%);735,45
9009;29/11/2024;I.R.R.F;13,98
9005;29/11/2024;INSS (FUNDEB 60%);4.846,37
9009;29/11/2024;I.R.R.F;88,54
9008;29/11/2024;EMPRESTIMO CONSIGNADO CEF;15.551,90
9011;29/11/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.624,00
9079;29/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;6.843,83
9009;29/11/2024;I.R.R.F;31.402,42
9055;29/11/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9008;29/11/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;29/11/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;29/11/2024;I.R.R.F;739,46
9055;29/11/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;29/11/2024;EMPRESTIMO CONSIGNADO CEF;2.423,27
9011;29/11/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;29/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.897,47
9009;29/11/2024;I.R.R.F;8.526,22
9055;29/11/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9011;28/11/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;28/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.108,31
9056;28/11/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.444,51
9008;28/11/2024;EMPRESTIMO CONSIGNADO CEF;4.398,97
9009;28/11/2024;I.R.R.F;10,59
9008;28/11/2024;EMPRESTIMO CONSIGNADO CEF;146,67
9056;28/11/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;322,55
9005;28/11/2024;INSS (FUNDEB 60%);105,90
9009;28/11/2024;I.R.R.F;14,70
9005;28/11/2024;INSS (FUNDEB 60%);16.293,03
9009;13/12/2024;I.R.R.F;37,77
9009;17/12/2024;I.R.R.F;122,07
9009;17/12/2024;I.R.R.F;119,34
9009;19/12/2024;I.R.R.F;121,50
9009;19/12/2024;I.R.R.F;121,49
9009;19/12/2024;I.R.R.F;120,71
9008;27/12/2024;EMPRESTIMO CONSIGNADO CEF;14.344,09
9011;27/12/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.624,00
9079;27/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;9.074,50
9009;27/12/2024;I.R.R.F;31.402,42
9055;27/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9008;27/12/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;27/12/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;27/12/2024;I.R.R.F;739,46
9055;27/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;27/12/2024;EMPRESTIMO CONSIGNADO CEF;2.399,01
9011;27/12/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;27/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;5.781,90
9009;27/12/2024;I.R.R.F;8.526,22
9055;27/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;27/12/2024;INSS (FUNDEB 60%);735,45
9009;27/12/2024;I.R.R.F;13,98
9005;27/12/2024;INSS (FUNDEB 60%);4.846,37
9009;27/12/2024;I.R.R.F;88,54
9011;27/12/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;27/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.218,92
9056;27/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.444,51
9008;27/12/2024;EMPRESTIMO CONSIGNADO CEF;4.398,97
9009;27/12/2024;I.R.R.F;10,59
9056;16/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.444,51
9009;16/12/2024;I.R.R.F;10,59
9009;16/12/2024;I.R.R.F;31.402,42
9055;16/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9009;16/12/2024;I.R.R.F;739,46
9055;16/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9009;16/12/2024;I.R.R.F;8.526,22
9055;16/12/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9028;30/12/2024;ISSQN;593,19
9009;20/12/2024;I.R.R.F;17,30
9009;20/12/2024;I.R.R.F;15,32
9009;20/12/2024;I.R.R.F;14,15
9009;20/12/2024;I.R.R.F;16,32
9009;20/12/2024;I.R.R.F;16,10
9009;20/12/2024;I.R.R.F;15,95
9009;20/12/2024;I.R.R.F;18,48
9009;20/12/2024;I.R.R.F;17,53
9009;20/12/2024;I.R.R.F;16,22
9005;27/12/2024;INSS (FUNDEB 60%);16.475,17
9009;27/12/2024;I.R.R.F;14,70
9005;27/12/2024;INSS (FUNDEB 60%);9.420,59
9009;27/12/2024;I.R.R.F;705,41
;;;2.223.016,95
